address,bathrooms,country,detailedType_typology,detailedType_subTypology,distance,district,exterior,externalReference,floor,has360,has3DTour,hasLift,hasPlan,hasVideo,latitude,longitude,municipality,neighborhood,newDevelopment,numPhotos,operation,hasParkingSpace,parkingSpaceIncluded,parkingSpacePrice,price,priceByArea,propertyCode,propertyType,province,rooms,showAddress,size,status,suggestedTexts_subtitle,suggestedTexts_title,thumbnail,url,geopoint,prediction,Discount%,benefits,GoodDeal
"calle San Juan de Ortega, Madrid, 68",1,es,flat,,10205,Fuencarral,True,,4,False,False,True,False,False,40.5058644,-3.6758045,Madrid,Las Tablas,False,29,rent,True,True,,1390.0,11.0,8.3326693E7,flat,Madrid,2,True,121.0,good,"Las Tablas, Madrid","Piso en calle San Juan de Ortega, Madrid, 68",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/20/c5/615838730.jpg,https://www.idealista.com/inmueble/83326693/,POINT(-3.6758045 40.5058644),1172.5445519180576,-19,-217.45544808194245,0
"calle Algabeño, 67",1,es,flat,,7864,Hortaleza,True,,-1,False,False,True,False,False,40.4598878,-3.6306068,Madrid,Conde Orgaz-Piovera,False,22,rent,True,True,,1000.0,15.0,8.3327929E7,flat,Madrid,1,True,65.0,good,"Conde Orgaz-Piovera, Madrid","Piso en calle Algabeño, 67",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/12/aa/51/615859599.jpg,https://www.idealista.com/inmueble/83327929/,POINT(-3.6306068 40.4598878),954.181570457303,-5,-45.818429542697004,0
barrio Recoletos,2,es,flat,,2022,Salamanca,True,,5,True,False,True,True,False,40.4242493,-3.6824472,Madrid,Recoletos,False,23,rent,,,,3500.0,18.0,2.9681135E7,flat,Madrid,3,False,190.0,good,"Recoletos, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/8b/6c/582765131.jpg,https://www.idealista.com/inmueble/29681135/,POINT(-3.6824472 40.4242493),3147.317017890303,-11,-352.68298210969715,0
"calle hilarión eslava, 6",2,es,flat,,2078,Chamberí,True,H.Eslava64dm2ext,2,True,False,True,False,False,40.4327288,-3.7166901,Madrid,Gaztambide,False,27,rent,,,,1690.0,12.0,3.161111E7,flat,Madrid,4,True,140.0,good,"Gaztambide, Madrid","Piso en calle hilarión eslava, 6",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/c4/1d/119217811.jpg,https://www.idealista.com/inmueble/31611110/,POINT(-3.7166901 40.4327288),2270.1764498109587,26,580.1764498109587,1
"almagro, 34",1,es,flat,,1871,Chamberí,True,,1,True,False,True,False,False,40.4308308,-3.6922442,Madrid,Almagro,False,33,rent,,,,2000.0,17.0,8.312822E7,flat,Madrid,1,True,118.0,good,"Almagro, Madrid","Piso en almagro, 34",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/38/bf/613328146.jpg,https://www.idealista.com/inmueble/83128220/,POINT(-3.6922442 40.4308308),2089.592060862564,4,89.59206086256381,1
moreras,2,es,flat,,14003,Zona Monte el Pilar,True,,1,False,False,True,True,False,40.4592723,-3.859876,Majadahonda,,False,34,rent,True,True,,1950.0,14.0,8.1692265E7,flat,Madrid,3,False,137.0,good,"Zona Monte el Pilar, Majadahonda",Piso en moreras,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/13/3e/606548145.jpg,https://www.idealista.com/inmueble/81692265/,POINT(-3.859876 40.4592723),1758.8541157990533,-11,-191.14588420094674,0
"paseo de la Castellana, Madrid",2,es,flat,,6565,Tetuán,True,A-120,7,True,False,True,False,False,40.4743492,-3.687622,Madrid,Ventilla-Almenara,False,30,rent,,,,1800.0,13.0,8.3014597E7,flat,Madrid,3,False,134.0,good,"Ventilla-Almenara, Madrid","Piso en paseo de la Castellana, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/1e/d1/610098253.jpg,https://www.idealista.com/inmueble/83014597/,POINT(-3.687622 40.4743492),1939.959838479332,7,139.9598384793319,1
"calle de Claudio Coello, Madrid",3,es,flat,,2486,Salamanca,True,,1,False,False,True,False,False,40.4340096,-3.6856355,Madrid,Castellana,False,25,rent,,,,2100.0,15.0,8.3348176E7,flat,Madrid,4,False,140.0,good,"Castellana, Madrid","Piso en calle de Claudio Coello, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/d5/a5/616269162.jpg,https://www.idealista.com/inmueble/83348176/,POINT(-3.6856355 40.4340096),2626.847464622746,20,526.847464622746,1
amorós,2,es,flat,,3383,Salamanca,True,03882,0,False,False,True,True,True,40.4329486,-3.6703964,Madrid,Guindalera,False,21,rent,,,,1500.0,14.0,8.3328628E7,flat,Madrid,3,False,111.0,good,"Guindalera, Madrid",Piso en amorós,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/13/65/615874857.jpg,https://www.idealista.com/inmueble/83328628/,POINT(-3.6703964 40.4329486),1706.9568921643436,12,206.95689216434357,1
avenida de la Vega,4,es,flat,duplex,14923,Arroyo de la Vega,True,,-1,False,False,True,False,False,40.5371834,-3.6265416,La Moraleja,,False,35,rent,True,True,,2200.0,9.0,8.3390553E7,duplex,Madrid,4,False,250.0,good,"Arroyo de la Vega, La Moraleja",Dúplex en avenida de la Vega,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/d1/58/617535954.jpg,https://www.idealista.com/inmueble/83390553/,POINT(-3.6265416 40.5371834),2804.458334033609,22,604.4583340336089,1
paseo de la Castellana,3,es,flat,,4651,Tetuán,True,,3,False,False,True,False,False,40.4573073,-3.6912107,Madrid,Cuzco-Castillejos,False,22,rent,True,True,,2700.0,11.0,8.3330003E7,flat,Madrid,4,False,250.0,good,"Cuzco-Castillejos, Madrid",Piso en paseo de la Castellana,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/73/f0/615899300.jpg,https://www.idealista.com/inmueble/83330003/,POINT(-3.6912107 40.4573073),2725.399164506072,1,25.399164506071884,1
de Palafox,1,es,flat,,1837,Chamberí,True,04079,4,False,False,True,True,True,40.432731,-3.6991314,Madrid,Trafalgar,False,24,rent,,,,1200.0,18.0,8.3331186E7,flat,Madrid,1,False,65.0,good,"Trafalgar, Madrid",Piso en de Palafox,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/16/f1/615921871.jpg,https://www.idealista.com/inmueble/83331186/,POINT(-3.6991314 40.432731),1374.2491236369942,13,174.24912363699423,1
calle de Modesto Lafuente,3,es,flat,penthouse,2238,Chamberí,True,42458,0,False,False,True,False,False,40.4353817,-3.6944427,Madrid,Almagro,False,40,rent,,,,4000.0,16.0,8.2875964E7,penthouse,Madrid,5,False,250.0,good,"Almagro, Madrid",Ático en calle de Modesto Lafuente,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/02/d6/606818513.jpg,https://www.idealista.com/inmueble/82875964/,POINT(-3.6944427 40.4353817),3334.9891378997345,-20,-665.0108621002655,0
"calle del Marqués Viudo de Pontejos, Madrid",1,es,flat,,104,Centro,True,AHD1-1811,3,False,False,True,True,False,40.4175751,-3.7038991,Madrid,Sol,False,25,rent,,,,1250.0,24.0,8.3404408E7,flat,Madrid,1,False,52.0,good,"Sol, Madrid","Piso en calle del Marqués Viudo de Pontejos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/98/e3/617343817.jpg,https://www.idealista.com/inmueble/83404408/,POINT(-3.7038991 40.4175751),1428.2274649300157,12,178.22746493001569,1
de Velázquez,1,es,flat,studio,1602,Salamanca,False,03838,-1,False,False,True,True,True,40.4220241,-3.6865881,Madrid,Recoletos,False,25,rent,,,,750.0,21.0,8.3329264E7,studio,Madrid,0,False,35.0,good,"Recoletos, Madrid",Estudio en de Velázquez,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/0d/ec/615885648.jpg,https://www.idealista.com/inmueble/83329264/,POINT(-3.6865881 40.4220241),1383.6586426582596,46,633.6586426582596,1
del Conde de Peñalver,1,es,flat,,3021,Salamanca,True,04044,6,False,False,True,True,True,40.4322622,-3.6749427,Madrid,Lista,False,26,rent,,,,1500.0,19.0,8.3328935E7,flat,Madrid,1,False,78.0,good,"Lista, Madrid",Piso en del Conde de Peñalver,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/48/ed/615880300.jpg,https://www.idealista.com/inmueble/83328935/,POINT(-3.6749427 40.4322622),1583.0454790685544,5,83.04547906855441,1
calle Francisco Suárez,1,es,flat,,5386,Chamartín,True,Francisco Suárez I,3,True,False,True,False,False,40.4627267,-3.6845023,Madrid,Nueva España,False,24,rent,True,True,,2995.0,35.0,3.5910512E7,flat,Madrid,1,False,86.0,good,"Nueva España, Madrid",Piso en calle Francisco Suárez,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/95/e7/188746576.jpg,https://www.idealista.com/inmueble/35910512/,POINT(-3.6845023 40.4627267),1611.4342290661068,-86,-1383.5657709338932,0
paseo de la Castellana,1,es,flat,,4873,Tetuán,True,Castellana II,7,True,False,True,False,False,40.4588751,-3.6886928,Madrid,Cuzco-Castillejos,False,26,rent,,,,2845.0,32.0,3.5908288E7,flat,Madrid,2,False,90.0,good,"Cuzco-Castillejos, Madrid",Piso en paseo de la Castellana,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/29/5d/188709118.jpg,https://www.idealista.com/inmueble/35908288/,POINT(-3.6886928 40.4588751),1412.3658612294257,-101,-1432.6341387705743,0
"calle del Conde de Peñalver, Madrid",2,es,flat,,2834,Salamanca,False,,6,False,False,True,True,False,40.4281981,-3.6743057,Madrid,Lista,False,21,rent,,,,1500.0,21.0,8.3331194E7,flat,Madrid,2,False,72.0,good,"Lista, Madrid","Piso en calle del Conde de Peñalver, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/c9/7f/615922075.jpg,https://www.idealista.com/inmueble/83331194/,POINT(-3.6743057 40.4281981),1753.5062551447993,14,253.5062551447993,1
de Gonzalo de Córdoba,1,es,flat,,1902,Chamberí,False,04078,1,False,False,True,True,True,40.4336991,-3.7022386,Madrid,Trafalgar,False,25,rent,,,,1100.0,28.0,8.332859E7,flat,Madrid,1,False,40.0,good,"Trafalgar, Madrid",Piso en de Gonzalo de Córdoba,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/92/5f/615873949.jpg,https://www.idealista.com/inmueble/83328590/,POINT(-3.7022386 40.4336991),1108.4178008035772,1,8.417800803577165,1
PENSAMIENTO,1,es,flat,,4801,Tetuán,True,03787,2,False,False,True,True,True,40.459592,-3.6981096,Madrid,Cuzco-Castillejos,False,24,rent,True,True,,1300.0,16.0,8.3328773E7,flat,Madrid,2,False,80.0,good,"Cuzco-Castillejos, Madrid",Piso en PENSAMIENTO,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/64/ff/615877269.jpg,https://www.idealista.com/inmueble/83328773/,POINT(-3.6981096 40.459592),1285.8624987753828,-1,-14.137501224617154,0
calle Agastia,3,es,flat,,5631,Ciudad Lineal,True,,4,False,False,True,False,False,40.4483327,-3.6522503,Madrid,San Pascual,False,26,rent,True,True,,2500.0,11.0,8.3332E7,flat,Madrid,5,False,230.0,good,"San Pascual, Madrid",Piso en calle Agastia,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/0b/2f/615937274.jpg,https://www.idealista.com/inmueble/83332000/,POINT(-3.6522503 40.4483327),2492.3660090731587,0,-7.633990926841307,0
calle Triacastela,2,es,flat,,10550,Fuencarral,True,,4,False,False,True,False,False,40.5082076,-3.6714042,Madrid,Las Tablas,False,38,rent,,,,1405.0,12.0,8.3331592E7,flat,Madrid,2,False,119.0,good,"Las Tablas, Madrid",Piso en calle Triacastela,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/69/ab/615928942.jpg,https://www.idealista.com/inmueble/83331592/,POINT(-3.6714042 40.5082076),1305.6798117350402,-8,-99.32018826495982,0
calle Cochabamba,2,es,flat,duplex,4960,Chamartín,True,,4,False,False,True,False,False,40.4573908,-3.6802649,Madrid,Bernabéu-Hispanoamérica,False,32,rent,True,False,125.0,2300.0,11.0,8.3350464E7,duplex,Madrid,3,False,210.0,good,"Bernabéu-Hispanoamérica, Madrid",Dúplex en calle Cochabamba,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ab/37/9f/616316053.jpg,https://www.idealista.com/inmueble/83350464/,POINT(-3.6802649 40.4573908),2436.9060766250304,6,136.90607662503044,1
"avenida de Burgos, Madrid",4,es,flat,,6185,Chamartín,True,RE-AB,2,False,False,True,False,False,40.4688023,-3.6787186,Madrid,Castilla,False,39,rent,True,True,,3600.0,18.0,8.3364697E7,flat,Madrid,4,False,200.0,good,"Castilla, Madrid","Piso en avenida de Burgos, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/34/55/10/616599025.jpg,https://www.idealista.com/inmueble/83364697/,POINT(-3.6787186 40.4688023),2827.1639390240157,-27,-772.8360609759843,0
"calle de María de Guzmán, Madrid",2,es,flat,,3039,Chamberí,True,04131,3,False,False,True,True,True,40.4433421,-3.6963578,Madrid,Nuevos Ministerios-Ríos Rosas,False,20,rent,,,,1550.0,14.0,8.3421401E7,flat,Madrid,3,False,110.0,good,"Nuevos Ministerios-Ríos Rosas, Madrid","Piso en calle de María de Guzmán, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/c6/e1/617680985.jpg,https://www.idealista.com/inmueble/83421401/,POINT(-3.6963578 40.4433421),2037.2230614513403,24,487.2230614513403,1
CHANTADA,1,es,flat,,6543,Fuencarral,True,04057,1,False,False,True,True,True,40.4751971,-3.7120535,Madrid,Pilar,False,25,rent,,,,875.0,17.0,8.3322633E7,flat,Madrid,2,False,52.0,good,"Pilar, Madrid",Piso en CHANTADA,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/c0/d4/615770968.jpg,https://www.idealista.com/inmueble/83322633/,POINT(-3.7120535 40.4751971),856.7772628857208,-2,-18.222737114279198,0
"vallehermoso, 15",2,es,flat,,1703,Chamberí,True,,1,True,False,True,True,False,40.4314892,-3.7092035,Madrid,Arapiles,False,21,rent,True,True,,2000.0,22.0,8.1647867E7,flat,Madrid,2,True,90.0,good,"Arapiles, Madrid","Piso en vallehermoso, 15",https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/5f/58/b1/581519470.jpg,https://www.idealista.com/inmueble/81647867/,POINT(-3.7092035 40.4314892),1997.2979831775099,0,-2.7020168224901226,0
"calle Romero Robledo, 9",1,es,flat,,2161,Moncloa,True,,2,True,False,True,True,False,40.4321922,-3.7195125,Madrid,Argüelles,False,34,rent,,,,1200.0,14.0,4.041803E7,flat,Madrid,1,True,86.0,good,"Argüelles, Madrid","Piso en calle Romero Robledo, 9",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/1a/c6/279942927.jpg,https://www.idealista.com/inmueble/40418030/,POINT(-3.7195125 40.4321922),1774.9810615812514,32,574.9810615812514,1
"calle de Lagasca, Madrid",1,es,flat,penthouse,2104,Salamanca,False,,7,True,False,True,True,False,40.427578,-3.6838629,Madrid,Recoletos,False,16,rent,True,True,,1900.0,17.0,8.2482215E7,penthouse,Madrid,2,False,115.0,good,"Recoletos, Madrid","Ático en calle de Lagasca, Madrid",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/ca/55/598665876.jpg,https://www.idealista.com/inmueble/82482215/,POINT(-3.6838629 40.427578),2475.4243956806754,23,575.4243956806754,1
barrio Castilla,2,es,flat,penthouse,5871,Chamartín,True,153450,7,False,False,True,True,False,40.4679688,-3.6877666,Madrid,Castilla,False,40,rent,,,,1500.0,12.0,8.3334764E7,penthouse,Madrid,3,False,124.0,good,"Castilla, Madrid",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/c9/ee/615998914.jpg,https://www.idealista.com/inmueble/83334764/,POINT(-3.6877666 40.4679688),2038.0659658251848,26,538.0659658251848,1
"calle de zurbano, 54",2,es,flat,,2175,Chamberí,True,Zurbano III,2,True,False,True,False,False,40.4343166,-3.6931141,Madrid,Almagro,False,18,rent,,,,3780.0,38.0,3.3090153E7,flat,Madrid,3,True,100.0,good,"Almagro, Madrid","Piso en calle de zurbano, 54",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/41/70/141920132.jpg,https://www.idealista.com/inmueble/33090153/,POINT(-3.6931141 40.4343166),2307.2937157930733,-64,-1472.7062842069267,0
"fuencarral, 45",1,es,flat,,805,Centro,True,Fuencarral XIII,2,True,False,False,False,False,40.4235633,-3.7013068,Madrid,Malasaña-Universidad,False,14,rent,,,,2025.0,37.0,3.4946551E7,flat,Madrid,1,True,55.0,good,"Malasaña-Universidad, Madrid","Piso en fuencarral, 45",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/c8/49/172300258.jpg,https://www.idealista.com/inmueble/34946551/,POINT(-3.7013068 40.4235633),1397.0432714426424,-45,-627.9567285573576,0
barrio San Pascual,3,es,flat,,5532,Ciudad Lineal,True,02241,4,False,False,True,True,True,40.4482327,-3.6536503,Madrid,San Pascual,False,29,rent,True,True,,2500.0,11.0,8.3343436E7,flat,Madrid,5,False,230.0,good,"San Pascual, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/b1/9f/616184762.jpg,https://www.idealista.com/inmueble/83343436/,POINT(-3.6536503 40.4482327),2599.214043584905,4,99.21404358490508,1
barrio Valdebebas - Valdefuentes,4,es,chalet,terracedHouse,9704,Hortaleza,False,01484,0,False,False,False,True,True,40.4819496,-3.6280532,Madrid,Valdebebas - Valdefuentes,False,34,rent,True,True,,2200.0,6.0,8.3344101E7,chalet,Madrid,5,False,350.0,good,"Valdebebas - Valdefuentes, Madrid",Chalet adosado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/d3/03/616194532.jpg,https://www.idealista.com/inmueble/83344101/,POINT(-3.6280532 40.4819496),3216.446921592274,32,1016.4469215922741,1
barrio Bernabéu-Hispanoamérica,2,es,flat,penthouse,4865,Chamartín,True,02440,8,False,False,True,True,True,40.4559376,-3.6788333,Madrid,Bernabéu-Hispanoamérica,False,21,rent,True,True,,2200.0,17.0,8.3343597E7,penthouse,Madrid,2,False,130.0,good,"Bernabéu-Hispanoamérica, Madrid",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/7b/b7/616187604.jpg,https://www.idealista.com/inmueble/83343597/,POINT(-3.6788333 40.4559376),2065.80787611832,-6,-134.1921238816799,0
barrio Valdemarín,4,es,flat,,9044,Moncloa,True,02389,-1,False,False,True,True,True,40.4654099,-3.7897227,Madrid,Valdemarín,False,31,rent,True,True,,2600.0,13.0,8.341857E7,flat,Madrid,4,False,200.0,good,"Valdemarín, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/77/34/617663484.jpg,https://www.idealista.com/inmueble/83418570/,POINT(-3.7897227 40.4654099),2909.205843765831,11,309.2058437658311,1
barrio Castilla,2,es,flat,penthouse,5871,Chamartín,True,153450,7,False,False,True,True,False,40.4679688,-3.6877666,Madrid,Castilla,False,40,rent,,,,1500.0,12.0,8.3334764E7,penthouse,Madrid,3,False,124.0,good,"Castilla, Madrid",Ático,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/c9/ee/615998914.jpg,https://www.idealista.com/inmueble/83334764/,POINT(-3.6877666 40.4679688),2038.0659658251848,26,538.0659658251848,1
"calle de Ayala, 11",2,es,flat,,1920,Salamanca,True,Ayala VIII,1,True,False,True,False,False,40.4279544,-3.6869999,Madrid,Recoletos,False,14,rent,,,,3780.0,36.0,3.7651841E7,flat,Madrid,2,True,106.0,good,"Recoletos, Madrid","Piso en calle de Ayala, 11",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/7a/94/221927308.jpg,https://www.idealista.com/inmueble/37651841/,POINT(-3.6869999 40.4279544),2447.3853292667764,-54,-1332.6146707332236,0
"calle milaneses, 3",1,es,flat,,477,Centro,True,Calle Mayor IX,2,True,False,True,False,False,40.4159884,-3.7097387,Madrid,Palacio,False,12,rent,,,,1755.0,44.0,3.3993386E7,flat,Madrid,1,True,40.0,good,"Palacio, Madrid","Piso en calle milaneses, 3",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/3d/ea/156122035.jpg,https://www.idealista.com/inmueble/33993386/,POINT(-3.7097387 40.4159884),1228.9788837489587,-43,-526.0211162510413,0
"fuencarral, 45",1,es,flat,,805,Centro,True,Fuencarral XIII,2,True,False,False,False,False,40.4235633,-3.7013068,Madrid,Malasaña-Universidad,False,14,rent,,,,2025.0,37.0,3.4946551E7,flat,Madrid,1,True,55.0,good,"Malasaña-Universidad, Madrid","Piso en fuencarral, 45",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/c8/49/172300258.jpg,https://www.idealista.com/inmueble/34946551/,POINT(-3.7013068 40.4235633),1397.0432714426424,-45,-627.9567285573576,0
"calle de zurbano, 54",2,es,flat,,2175,Chamberí,True,Zurbano III,2,True,False,True,False,False,40.4343166,-3.6931141,Madrid,Almagro,False,18,rent,,,,3780.0,38.0,3.3090153E7,flat,Madrid,3,True,100.0,good,"Almagro, Madrid","Piso en calle de zurbano, 54",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/41/70/141920132.jpg,https://www.idealista.com/inmueble/33090153/,POINT(-3.6931141 40.4343166),2307.2937157930733,-64,-1472.7062842069267,0
barrio Nueva España,2,es,flat,duplex,5793,Chamartín,True,02326,4,False,False,True,True,True,40.4625435,-3.6717404,Madrid,Nueva España,False,26,rent,True,True,,2500.0,14.0,8.3421805E7,duplex,Madrid,3,False,175.0,good,"Nueva España, Madrid",Dúplex,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/13/e8/617687998.jpg,https://www.idealista.com/inmueble/83421805/,POINT(-3.6717404 40.4625435),2352.034511217052,-6,-147.9654887829479,0
barrio Valdebebas - Valdefuentes,2,es,flat,,10997,Hortaleza,True,02479,6,False,False,True,True,True,40.4879297,-3.6140382,Madrid,Valdebebas - Valdefuentes,False,23,rent,True,True,,1900.0,12.0,8.3325207E7,flat,Madrid,3,False,155.0,good,"Valdebebas - Valdefuentes, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/11/c8/615864477.jpg,https://www.idealista.com/inmueble/83325207/,POINT(-3.6140382 40.4879297),1821.9434019317878,-4,-78.05659806821222,0
barrio Goya,2,es,flat,,3178,Salamanca,True,02487,2,False,False,True,True,True,40.4282273,-3.6698245,Madrid,Goya,False,23,rent,,,,1750.0,12.0,8.3361704E7,flat,Madrid,2,False,150.0,good,"Goya, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/88/06/ab/616686650.jpg,https://www.idealista.com/inmueble/83361704/,POINT(-3.6698245 40.4282273),2252.3050635467357,22,502.3050635467357,1
barrio Goya,2,es,flat,,2494,Salamanca,True,01402,1,False,False,True,True,True,40.423633,-3.6761599,Madrid,Goya,False,24,rent,,,,2500.0,14.0,8.3327473E7,flat,Madrid,3,False,183.0,good,"Goya, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/df/bc/de/615851005.jpg,https://www.idealista.com/inmueble/83327473/,POINT(-3.6761599 40.423633),2494.0662164517485,0,-5.93378354825154,0
barrio Mirasierra,4,es,flat,,9008,Fuencarral,True,01892,7,False,False,True,True,True,40.4974145,-3.7126712,Madrid,Mirasierra,False,38,rent,True,True,,2600.0,8.0,8.3418195E7,flat,Madrid,6,False,325.0,good,"Mirasierra, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/d8/1c/617618365.jpg,https://www.idealista.com/inmueble/83418195/,POINT(-3.7126712 40.4974145),3201.136342238154,19,601.1363422381542,1
Casco Antiguo,2,es,flat,,14802,Casco Antiguo,True,153605,-1,False,False,True,True,False,40.46517,-3.86706,Majadahonda,,False,40,rent,True,True,,1500.0,15.0,8.3316794E7,flat,Madrid,3,False,103.0,good,"Casco Antiguo, Majadahonda",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/ec/86/615657015.jpg,https://www.idealista.com/inmueble/83316794/,POINT(-3.86706 40.46517),1558.0676489419127,4,58.067648941912694,1
"calle de lagasca, 53",1,es,flat,,1993,Salamanca,False,Lagasca XXIV,3,True,False,True,False,False,40.4273591,-3.6852625,Madrid,Recoletos,False,11,rent,,,,2430.0,41.0,3.2279421E7,flat,Madrid,1,True,60.0,good,"Recoletos, Madrid","Piso en calle de lagasca, 53",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/cc/fb/129445492.jpg,https://www.idealista.com/inmueble/32279421/,POINT(-3.6852625 40.4273591),1787.3892692835936,-36,-642.6107307164064,0
"calle de juan ramón jiménez, 8",1,es,flat,,4884,Chamartín,True,Eurobuilding IV,4,True,False,True,False,False,40.4585154,-3.6866645,Madrid,Bernabéu-Hispanoamérica,False,9,rent,,,,2430.0,34.0,3.3883181E7,flat,Madrid,1,True,72.0,good,"Bernabéu-Hispanoamérica, Madrid","Piso en calle de juan ramón jiménez, 8",https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/31/6e/154296432.jpg,https://www.idealista.com/inmueble/33883181/,POINT(-3.6866645 40.4585154),1435.7538935236903,-69,-994.2461064763097,0
barrio Aravaca,5,es,chalet,semidetachedHouse,8558,Moncloa,False,02425,0,False,False,False,True,True,40.4567667,-3.7904774,Madrid,Aravaca,False,40,rent,True,True,,2700.0,9.0,8.3416836E7,chalet,Madrid,4,False,300.0,good,"Aravaca, Madrid",Chalet pareado,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/f3/d0/617587450.jpg,https://www.idealista.com/inmueble/83416836/,POINT(-3.7904774 40.4567667),3088.561102809008,13,388.56110280900793,1
barrio Conde Orgaz-Piovera,3,es,flat,,8208,Hortaleza,True,02323,1,False,False,True,True,True,40.460868,-3.626486,Madrid,Conde Orgaz-Piovera,False,20,rent,True,True,,2650.0,15.0,8.3416921E7,flat,Madrid,3,False,180.0,good,"Conde Orgaz-Piovera, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/0c/c1/617588534.jpg,https://www.idealista.com/inmueble/83416921/,POINT(-3.626486 40.460868),2285.240341902115,-16,-364.7596580978852,0
barrio Trafalgar,4,es,flat,,1558,Chamberí,True,02357,5,False,False,True,True,True,40.4297719,-3.6976804,Madrid,Trafalgar,False,27,rent,,,,3550.0,15.0,8.3421434E7,flat,Madrid,4,False,230.0,good,"Trafalgar, Madrid",Piso,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/bb/5a/617682115.jpg,https://www.idealista.com/inmueble/83421434/,POINT(-3.6976804 40.4297719),3165.306966534388,-12,-384.6930334656122,0
